namespace label|resource label|namespace|resource uri|parent uri|domain|range
dbo|main organ|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mainOrgan|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation|
dbo|mainspan (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mainspan|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Bridge|http://www.w3.org/2001/XMLSchema#double
dbo|maintained by|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maintainedBy|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ArchitecturalStructure|
dbo|major island|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/majorIsland|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Island|http://dbpedia.org/ontology/Island
dbo|major shrine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/majorShrine|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Saint|
dbo|majority floor leader|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/majorityFloorLeader|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#integer
dbo|majority leader|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/majorityLeader|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#integer
dbo|makeup artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/makeupArtist|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Film|http://dbpedia.org/ontology/Person
dbo|management|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/management|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|management country|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managementCountry|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Island|http://dbpedia.org/ontology/Country
dbo|management elevation (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managementElevation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|management mountain|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managementMountain|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Mountain
dbo|management place|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managementPlace|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/PopulatedPlace
dbo|management position|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managementPosition|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
dbo|management region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managementRegion|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Island|http://dbpedia.org/ontology/PopulatedPlace
dbo|manager|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/manager|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SportsTeam|http://dbpedia.org/ontology/Person
dbo|manager club|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managerClub|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://dbpedia.org/ontology/SportsTeam
dbo|manager season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managerSeason|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Agent|
dbo|manager title|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managerTitle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SoccerClub|http://www.w3.org/2001/XMLSchema#string
dbo|manager years|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managerYears|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SoccerPlayer|http://www.w3.org/2001/XMLSchema#date
dbo|manager years end year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managerYearsEndYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#gYear
dbo|manager years start year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managerYearsStartYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#gYear
dbo|managing editor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/managingEditor|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Newspaper|http://dbpedia.org/ontology/Person
dbo|political mandate|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mandate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|manufactory|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/manufactory|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Factory
dbo|manufacturer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/manufacturer|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Organisation
dbo|map|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/map|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|
dbo|map caption|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mapCaption|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|map description|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mapDescription|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|march|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/march|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryUnit|http://dbpedia.org/ontology/MusicalWork
dbo|market capitalisation ($)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/marketCapitalisation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Company|http://www.w3.org/2001/XMLSchema#double
dbo|mascot|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mascot|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|mass (g)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mass|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|massif|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/massif|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SkiResort|http://dbpedia.org/ontology/Place
dbo|masters wins|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mastersWins|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2004/02/skos/core#Concept
dbo|match point|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/matchPoint|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|material|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/material|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|max|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/max|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|maximum absolute magnitude|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maxAbsoluteMagnitude|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/CelestialBody|http://www.w3.org/2001/XMLSchema#double
dbo|maximum apparent magnitude|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maxApparentMagnitude|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/CelestialBody|http://www.w3.org/2001/XMLSchema#double
dbo|maximum preparation time (s)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maxTime|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Food|http://www.w3.org/2001/XMLSchema#double
dbo|maximum area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumArea|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|maximum area quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumAreaQuote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|maximum boat beam (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumBoatBeam|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Canal|http://www.w3.org/2001/XMLSchema#double
dbo|maximum boat length (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumBoatLength|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Canal|http://www.w3.org/2001/XMLSchema#double
dbo|maximum depth (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumDepth|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|maximum depth quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumDepthQuote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|maximum discharge (m³/s)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumDischarge|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|maximum elevation (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumElevation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|maximum inclination|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumInclination|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/LaunchPad|http://www.w3.org/2001/XMLSchema#float
dbo|maximum temperature (K)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/maximumTemperature|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Planet|http://www.w3.org/2001/XMLSchema#double
dbo|mayor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mayor|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Mayor
dbo|mayor article|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mayorArticle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|mayor councillor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mayorCouncillor|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|mayor function of a switzerland settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mayorFunction|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SwitzerlandSettlement|http://www.w3.org/2001/XMLSchema#string
dbo|mayor mandate|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mayorMandate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mayor|http://www.w3.org/2001/XMLSchema#string
dbo|mayor title of a hungarian settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mayorTitle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/HungarySettlement|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|MBA Id|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mbaId|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|mean radius (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meanRadius|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Planet|http://www.w3.org/2001/XMLSchema#double
dbo|mean temperature (K)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meanTemperature|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Planet|http://www.w3.org/2001/XMLSchema#double
dbo|meaning|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meaning|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|measurements|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/measurements|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|medalist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/medalist|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SportsEvent|http://dbpedia.org/ontology/Person
dbo|media|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/media|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|
dbo|media item|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mediaItem|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/File
dbo|media type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mediaType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/WrittenWork|
dbo|medical cause|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/medicalCause|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|
dbo|medical diagnosis|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/medicalDiagnosis|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|
dbo|medical specialty|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/medicalSpecialty|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|http://dbpedia.org/ontology/MedicalSpecialty
dbo|medication|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/medication|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|
dbo|MedlinePlus|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/medlinePlus|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|meeting building|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meetingBuilding|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Legislature|http://dbpedia.org/ontology/Building
dbo|meeting city|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meetingCity|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Legislature|http://dbpedia.org/ontology/Settlement
dbo|meeting road|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meetingRoad|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/RoadJunction|http://dbpedia.org/ontology/Road
dbo|melting point (K)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meltingPoint|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|member|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/member|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|Member of Parliament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/memberOfParliament|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Person
dbo|membership|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/membership|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|date membership established|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/membershipAsOf|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation,_Parish|http://www.w3.org/2001/XMLSchema#date
dbo|mentor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mentor|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Artist|http://dbpedia.org/ontology/Artist
dbo|merged settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mergedSettlement|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Settlement|http://dbpedia.org/ontology/Settlement
dbo|merged with|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mergedWith|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation|http://dbpedia.org/ontology/Organisation
dbo|merger date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mergerDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#date
dbo|MeSH ID|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meshId|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|http://www.w3.org/2001/XMLSchema#string
dbo|MeSH name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meshName|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AnatomicalStructure|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|MeSH number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/meshNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AnatomicalStructure|http://www.w3.org/2001/XMLSchema#string
dbo|Messier name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/messierName|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/CelestialBody|http://www.w3.org/2001/XMLSchema#string
dbo|metropolitan borough|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/metropolitanBorough|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://dbpedia.org/ontology/PopulatedPlace
dbo|mgiid|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mgiid|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Biomolecule|http://www.w3.org/2001/XMLSchema#string
dbo|military branch|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryBranch|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryPerson|http://dbpedia.org/ontology/MilitaryUnit
dbo|military command|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryCommand|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryPerson|http://www.w3.org/2001/XMLSchema#string
dbo|military function|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryFunction|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryPerson|http://www.w3.org/2001/XMLSchema#string
dbo|military government|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryGovernment|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|military rank|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryRank|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryPerson|
dbo|military service|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryService|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/MilitaryService
dbo|military unit|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryUnit|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryPerson|http://dbpedia.org/ontology/MilitaryUnit
dbo|military unit size|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/militaryUnitSize|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|mill span (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millSpan|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|http://www.w3.org/2001/XMLSchema#double
dbo|mill type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|
dbo|mill code BE|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millsCodeBE|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|http://www.w3.org/2001/XMLSchema#string
dbo|mill code NL|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millsCodeDutch|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|http://www.w3.org/2001/XMLSchema#string
dbo|mill code NL|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millsCodeNL|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|http://www.w3.org/2001/XMLSchema#string
dbo|mill dissapeared code NL|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millsCodeNLVerdwenen|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|http://www.w3.org/2001/XMLSchema#string
dbo|mills code nl windmotoren|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/millsCodeNLWindmotoren|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Mill|http://www.w3.org/2001/XMLSchema#string
dbo|min|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/min|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|minimum preparation time (s)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minTime|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Food|http://www.w3.org/2001/XMLSchema#double
dbo|minimum area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minimumArea|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|minimum area quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minimumAreaQuote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|minimum discharge (m³/s)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minimumDischarge|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|minimum elevation (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minimumElevation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|minimum inclination|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minimumInclination|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/LaunchPad|http://www.w3.org/2001/XMLSchema#float
dbo|minimum temperature (K)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minimumTemperature|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Planet|http://www.w3.org/2001/XMLSchema#double
dbo|minister|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minister|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Politician
dbo|minority|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minority|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Settlement|http://dbpedia.org/ontology/Group
dbo|minority floor leader|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minorityFloorLeader|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#integer
dbo|minority leader|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/minorityLeader|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#integer
dbo|mir dockings|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mirDockings|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SpaceShuttle|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|mission|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/mission|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/SpaceMission
dbo|mission duration (s)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/missionDuration|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SpaceMission|http://www.w3.org/2001/XMLSchema#double
dbo|missions|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/missions|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SpaceShuttle|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|model|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/model|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Sales|http://www.w3.org/2001/XMLSchema#string
dbo|model end date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/modelEndDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://www.w3.org/2001/XMLSchema#date
dbo|model end year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/modelEndYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://www.w3.org/2001/XMLSchema#gYear
dbo|type series|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/modelLineVehicle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://www.w3.org/2001/XMLSchema#string
dbo|model start date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/modelStartDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://www.w3.org/2001/XMLSchema#date
dbo|model start year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/modelStartYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://www.w3.org/2001/XMLSchema#gYear
dbo|Moderna|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/moderna|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|ModernaCumulativeDoses|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/modernaCumul|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#integer
